Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
573,"573.29962","Klebsiella pneumoniae strain Kpngiani7132499","meropenem","Resistant","16",,"16","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.24390","Klebsiella pneumoniae strain MUGSI_307","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
1438773,"1438773.3","Klebsiella pneumoniae CHS 67","meropenem","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,
573,"573.24353","Klebsiella pneumoniae strain MUGSI_141","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.67300","Klebsiella pneumoniae ERR7221303","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
1438724,"1438724.3","Klebsiella pneumoniae CHS 18","meropenem","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,
573,"573.29944","Klebsiella pneumoniae strain Kpngiani7132486","meropenem","Resistant","128",,"128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
1438741,"1438741.3","Klebsiella pneumoniae CHS 35","meropenem","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,
1438752,"1438752.3","Klebsiella pneumoniae CHS 46","meropenem","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,
1328407,"1328407.3","Klebsiella pneumoniae BIDMC 12B","meropenem","Resistant","32",,"32",,"Broth dilution",,,,,,,,,"Laboratory Method",,"28096418"
573,"573.24261","Klebsiella pneumoniae strain 20","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.14011","Klebsiella pneumoniae KPN273ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.46849","Klebsiella pneumoniae KP-21POB","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.13175","Klebsiella pneumoniae KPN1183ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14179","Klebsiella pneumoniae KPN469ec","meropenem","Resistant","8",,"8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.29986","Klebsiella pneumoniae strain Kpngiani7132511","meropenem","Resistant","16",,"16","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.14268","Klebsiella pneumoniae KPN597ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.15329","Klebsiella pneumoniae strain KSB1_5D","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"29340588"
573,"573.67290","Klebsiella pneumoniae ERR7221287","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.5644","Klebsiella pneumoniae strain 5_GR_13","meropenem","Resistant",">=4",">=","4","mg/L","Broth dilution",,,,"CLSI",2016,,,,"Laboratory Method",,"29431605"
573,"573.13292","Klebsiella pneumoniae KPN1331ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.29992","Klebsiella pneumoniae strain Kpngiani7132555","meropenem","Resistant","32",,"32","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.29938","Klebsiella pneumoniae strain Kpngiani7132501","meropenem","Resistant","64",,"64","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.14364","Klebsiella pneumoniae KPN742ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
1438763,"1438763.3","Klebsiella pneumoniae CHS 57","meropenem","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,
573,"573.29969","Klebsiella pneumoniae strain Kpngiani7132492","meropenem","Resistant","64",,"64","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.13220","Klebsiella pneumoniae KPN123ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.46829","Klebsiella pneumoniae KP-101LU","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.14353","Klebsiella pneumoniae KPN729ec","meropenem","Resistant","8",,"8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.67233","Klebsiella pneumoniae ERR7221216","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.13831","Klebsiella pneumoniae KPN2000ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.5768","Klebsiella pneumoniae strain 15_GR_13","meropenem","Resistant",">=8",">=","8","mg/L","Broth dilution",,,,"CLSI",2016,,,,"Laboratory Method",,"29431605"
573,"573.13108","Klebsiella pneumoniae KPN1104ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24396","Klebsiella pneumoniae strain MUGSI_312","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.13722","Klebsiella pneumoniae KPN185ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.19877","Klebsiella pneumoniae strain AR_0454","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.29880","Klebsiella pneumoniae strain Kpngiani7132582","meropenem","Resistant","32",,"32","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.46834","Klebsiella pneumoniae KP-122LU","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.24421","Klebsiella pneumoniae strain MUGSI_57","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.13565","Klebsiella pneumoniae KPN1658ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.67285","Klebsiella pneumoniae ERR7221281","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.12773","Klebsiella pneumoniae strain AR_0138","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.29923","Klebsiella pneumoniae strain Kpngiani7132629","meropenem","Resistant","32",,"32","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.29932","Klebsiella pneumoniae strain Kpngiani7132620","meropenem","Resistant","64",,"64","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.67255","Klebsiella pneumoniae ERR7221245","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.13784","Klebsiella pneumoniae KPN1932ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13048","Klebsiella pneumoniae KPN1022ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.46841","Klebsiella pneumoniae KP-15PI","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.24306","Klebsiella pneumoniae strain 459","meropenem","Resistant","16",">=","16","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
573,"573.13661","Klebsiella pneumoniae KPN1767ec","meropenem","Resistant","8",,"8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.29951","Klebsiella pneumoniae strain Kpngiani7132505","meropenem","Resistant",">128",">","128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.14549","Klebsiella pneumoniae KPN997ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.12936","Klebsiella pneumoniae 3323","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.14521","Klebsiella pneumoniae KPN954ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24441","Klebsiella pneumoniae strain MUGSI_82","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.24356","Klebsiella pneumoniae strain MUGSI_146","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.29985","Klebsiella pneumoniae strain Kpngiani7132529","meropenem","Resistant","64",,"64","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.13257","Klebsiella pneumoniae KPN1278ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.46870","Klebsiella pneumoniae KP-82LU","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.24342","Klebsiella pneumoniae strain MUGSI_125","meropenem","Resistant","4",">=","4","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.12782","Klebsiella pneumoniae strain AR_0148","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.13053","Klebsiella pneumoniae KPN1030ec","meropenem","Resistant","8",,"8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.46867","Klebsiella pneumoniae KP-51LI","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.15614","Klebsiella pneumoniae strain KSB2_2B","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"28369261"
573,"573.66108","Klebsiella pneumoniae ERR1813604","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.46867","Klebsiella pneumoniae KP-51LI","meropenem","Resistant","=32","=","32","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.13251","Klebsiella pneumoniae KPN1272ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.29922","Klebsiella pneumoniae strain Kpngiani7132615","meropenem","Resistant","128",,"128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.24405","Klebsiella pneumoniae strain MUGSI_35","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.13788","Klebsiella pneumoniae KPN1937ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14098","Klebsiella pneumoniae KPN375ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.67244","Klebsiella pneumoniae ERR7221231","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.13524","Klebsiella pneumoniae KPN1603ec","meropenem","Resistant","4",,"4","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13939","Klebsiella pneumoniae KPN2128ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14537","Klebsiella pneumoniae KPN978ec","meropenem","Resistant","8",,"8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24389","Klebsiella pneumoniae strain MUGSI_30","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.30012","Klebsiella pneumoniae strain Kpngiani7132545","meropenem","Resistant","128",,"128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.46865","Klebsiella pneumoniae KP-43LI","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.14313","Klebsiella pneumoniae KPN682ec","meropenem","Resistant","4",,"4","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13920","Klebsiella pneumoniae KPN209ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.29874","Klebsiella pneumoniae strain Kpngiani7132569","meropenem","Resistant","16",,"16","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.46071","Klebsiella pneumoniae KSB2_8B","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"29340588"
72407,"72407.531","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864862","meropenem","Resistant",">=16",">=","16","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",2010,,,,"Laboratory Method",,"30787414"
573,"573.24327","Klebsiella pneumoniae strain MUGSI_103","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.13516","Klebsiella pneumoniae KPN1592ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.46847","Klebsiella pneumoniae KP-20LU","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.46832","Klebsiella pneumoniae KP-10PI","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.14314","Klebsiella pneumoniae KPN683ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.29876","Klebsiella pneumoniae strain Kpngiani7132589","meropenem","Resistant","16",,"16","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.30010","Klebsiella pneumoniae strain Kpngiani7132534","meropenem","Resistant","128",,"128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.33395","Klebsiella pneumoniae strain PMK14","meropenem","Resistant",,,,,"Broth dilution",,,"BD","EUCAST",,,,,"Laboratory Method",,"25267672"
573,"573.15613","Klebsiella pneumoniae strain KSB2_8B","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"28369261"
573,"573.14091","Klebsiella pneumoniae KPN368ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14231","Klebsiella pneumoniae KPN553ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24265","Klebsiella pneumoniae strain 22","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.14371","Klebsiella pneumoniae KPN752ec","meropenem","Resistant","4",,"4","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24447","Klebsiella pneumoniae strain MUGSI_88","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.13052","Klebsiella pneumoniae KPN1027ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.46856","Klebsiella pneumoniae KP-26PI","meropenem","Resistant","=32","=","32","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.13221","Klebsiella pneumoniae KPN1240ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13382","Klebsiella pneumoniae KPN1440ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24249","Klebsiella pneumoniae strain 132","meropenem","Resistant","4","=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
573,"573.18477","Klebsiella pneumoniae strain CCUG 70747","meropenem","Resistant",">32",">","32","mg/L","Broth dilution",,"E-test","BioMerieux","EUCAST",,,,,"Laboratory Method",,
573,"573.46851","Klebsiella pneumoniae KP-23PA","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.67268","Klebsiella pneumoniae ERR7221260","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
1438756,"1438756.3","Klebsiella pneumoniae CHS 50","meropenem","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,
1438733,"1438733.3","Klebsiella pneumoniae CHS 27","meropenem","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,
573,"573.12966","Klebsiella pneumoniae 3357","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.13088","Klebsiella pneumoniae KPN1075ec","meropenem","Resistant","4",,"4","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14033","Klebsiella pneumoniae KPN297ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13034","Klebsiella pneumoniae KPN1004ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13577","Klebsiella pneumoniae KPN1671ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14509","Klebsiella pneumoniae KPN941ec","meropenem","Resistant","8",,"8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13207","Klebsiella pneumoniae KPN1217ec","meropenem","Resistant","8",,"8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13444","Klebsiella pneumoniae KPN1511ec","meropenem","Resistant","8",,"8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
