Genome ID,Genome Name,Antibiotic,Resistant Phenotype,AMR_Label
573.46855,Klebsiella pneumoniae KP-25PI,meropenem,Resistant,1
573.46869,Klebsiella pneumoniae KP-7PI,meropenem,Resistant,1
573.67332,Klebsiella pneumoniae ERR7221346,meropenem,Resistant,1
573.13518,Klebsiella pneumoniae KPN1594ec,meropenem,Resistant,1
573.14225,Klebsiella pneumoniae KPN544ec,meropenem,Resistant,1
573.13731,Klebsiella pneumoniae KPN1868ec,meropenem,Resistant,1
573.13911,Klebsiella pneumoniae KPN2088ec,meropenem,Resistant,1
573.1335,Klebsiella pneumoniae KPN1406ec,meropenem,Resistant,1
573.24365,Klebsiella pneumoniae strain MUGSI_161,meropenem,Resistant,1
573.1404,Klebsiella pneumoniae KPN305ec,meropenem,Resistant,1
1438727.3,Klebsiella pneumoniae CHS 21,meropenem,Resistant,1
573.14081,Klebsiella pneumoniae KPN356ec,meropenem,Resistant,1
573.17915,Klebsiella pneumoniae strain AR_0361,meropenem,Resistant,1
573.46838,Klebsiella pneumoniae KP-13LU,meropenem,Resistant,1
573.5766,Klebsiella pneumoniae strain 1_GR_13,meropenem,Resistant,1
573.13433,Klebsiella pneumoniae KPN1496ec,meropenem,Resistant,1
573.17927,Klebsiella pneumoniae strain AR_0080,meropenem,Resistant,1
573.20064,Klebsiella pneumoniae strain AR_0109,meropenem,Resistant,1
573.46072,Klebsiella pneumoniae KSB2_2B,meropenem,Resistant,1
573.13842,Klebsiella pneumoniae KPN2011ec,meropenem,Resistant,1
573.14105,Klebsiella pneumoniae KPN382ec,meropenem,Resistant,1
573.14438,Klebsiella pneumoniae KPN844ec,meropenem,Resistant,1
573.13846,Klebsiella pneumoniae KPN2016ec,meropenem,Resistant,1
573.13461,Klebsiella pneumoniae KPN1530ec,meropenem,Resistant,1
573.29949,Klebsiella pneumoniae strain Kpngiani7132507,meropenem,Resistant,1
573.30011,Klebsiella pneumoniae strain Kpngiani7132531,meropenem,Resistant,1
1438746.3,Klebsiella pneumoniae CHS 40,meropenem,Resistant,1
573.1311,Klebsiella pneumoniae KPN1106ec,meropenem,Resistant,1
573.13412,Klebsiella pneumoniae KPN1474ec,meropenem,Resistant,1
573.46836,Klebsiella pneumoniae KP-12PI,meropenem,Resistant,1
573.13153,Klebsiella pneumoniae KPN1155ec,meropenem,Resistant,1
573.1355,Klebsiella pneumoniae KPN163ec,meropenem,Resistant,1
573.24277,Klebsiella pneumoniae strain 3,meropenem,Resistant,1
573.12771,Klebsiella pneumoniae strain AR_0126,meropenem,Resistant,1
573.67188,Klebsiella pneumoniae ERR7221159,meropenem,Resistant,1
573.46836,Klebsiella pneumoniae KP-12PI,meropenem,Resistant,1
573.24432,Klebsiella pneumoniae strain MUGSI_7,meropenem,Resistant,1
573.24373,Klebsiella pneumoniae strain MUGSI_190,meropenem,Resistant,1
573.13037,Klebsiella pneumoniae KPN1010ec,meropenem,Resistant,1
573.29889,Klebsiella pneumoniae strain Kpngiani7132573,meropenem,Resistant,1
573.66159,Klebsiella pneumoniae ERR2118026,meropenem,Resistant,1
573.29892,Klebsiella pneumoniae strain Kpngiani7132578,meropenem,Resistant,1
573.2442,Klebsiella pneumoniae strain MUGSI_54,meropenem,Resistant,1
573.12864,Klebsiella pneumoniae 3376,meropenem,Resistant,1
573.14352,Klebsiella pneumoniae KPN727ec,meropenem,Resistant,1
573.46858,Klebsiella pneumoniae KP-2LU,meropenem,Resistant,1
573.46843,Klebsiella pneumoniae KP-17PI,meropenem,Resistant,1
573.13278,Klebsiella pneumoniae KPN1315ec,meropenem,Resistant,1
573.14058,Klebsiella pneumoniae KPN324ec,meropenem,Resistant,1
1438769.3,Klebsiella pneumoniae CHS 63,meropenem,Resistant,1
573.14456,Klebsiella pneumoniae KPN874ec,meropenem,Resistant,1
573.13655,Klebsiella pneumoniae KPN1759ec,meropenem,Resistant,1
1438770.3,Klebsiella pneumoniae CHS 64,meropenem,Resistant,1
573.29971,Klebsiella pneumoniae strain Kpngiani7132494,meropenem,Resistant,1
573.13816,Klebsiella pneumoniae KPN1983ec,meropenem,Resistant,1
573.24346,Klebsiella pneumoniae strain MUGSI_129,meropenem,Resistant,1
573.13585,Klebsiella pneumoniae KPN1680ec,meropenem,Resistant,1
573.13909,Klebsiella pneumoniae KPN2086ec,meropenem,Resistant,1
573.24311,Klebsiella pneumoniae strain 523,meropenem,Resistant,1
573.33406,Klebsiella pneumoniae strain PMK21d,meropenem,Resistant,1
573.24419,Klebsiella pneumoniae strain MUGSI_52,meropenem,Resistant,1
573.24343,Klebsiella pneumoniae strain MUGSI_126,meropenem,Resistant,1
573.13176,Klebsiella pneumoniae KPN1184ec,meropenem,Resistant,1
573.67189,Klebsiella pneumoniae ERR7221156,meropenem,Resistant,1
573.13237,Klebsiella pneumoniae KPN1259ec,meropenem,Resistant,1
573.24258,Klebsiella pneumoniae strain 19,meropenem,Resistant,1
573.12778,Klebsiella pneumoniae strain AR_0125,meropenem,Resistant,1
1328405.3,Klebsiella pneumoniae BIDMC 11,meropenem,Resistant,1
573.46844,Klebsiella pneumoniae KP-18PI,meropenem,Resistant,1
573.13894,Klebsiella pneumoniae KPN2070ec,meropenem,Resistant,1
573.13403,Klebsiella pneumoniae KPN1462ec,meropenem,Resistant,1
573.13164,Klebsiella pneumoniae KPN1169ec,meropenem,Resistant,1
1438772.3,Klebsiella pneumoniae CHS 66,meropenem,Resistant,1
573.14378,Klebsiella pneumoniae KPN760ec,meropenem,Resistant,1
573.13503,Klebsiella pneumoniae KPN1577ec,meropenem,Resistant,1
573.66186,Klebsiella pneumoniae ERR2118029,meropenem,Resistant,1
573.13561,Klebsiella pneumoniae KPN1652ec,meropenem,Resistant,1
573.13798,Klebsiella pneumoniae KPN1950ec,meropenem,Resistant,1
573.46833,Klebsiella pneumoniae KP-11PI,meropenem,Resistant,1
573.14374,Klebsiella pneumoniae KPN755ec,meropenem,Resistant,1
72407.693,Klebsiella pneumoniae subsp. pneumoniae strain AUSMDU00008079,meropenem,Resistant,1
573.13721,Klebsiella pneumoniae KPN1859ec,meropenem,Resistant,1
573.15603,Klebsiella pneumoniae strain KSB1_5D,meropenem,Resistant,1
573.13067,Klebsiella pneumoniae KPN1045ec,meropenem,Resistant,1
573.46873,Klebsiella pneumoniae KP-8PI,meropenem,Resistant,1
573.15626,Klebsiella pneumoniae strain KSB1_1H,meropenem,Resistant,1
573.12867,Klebsiella pneumoniae 3345,meropenem,Resistant,1
573.24334,Klebsiella pneumoniae strain MUGSI_116,meropenem,Resistant,1
573.13865,Klebsiella pneumoniae KPN2039ec,meropenem,Resistant,1
573.29909,Klebsiella pneumoniae strain Kpngiani7132597,meropenem,Resistant,1
573.14485,Klebsiella pneumoniae KPN909ec,meropenem,Resistant,1
573.24335,Klebsiella pneumoniae strain MUGSI_117,meropenem,Resistant,1
573.13062,Klebsiella pneumoniae KPN1040ec,meropenem,Resistant,1
1438709.3,Klebsiella pneumoniae CHS 03,meropenem,Resistant,1
573.13419,Klebsiella pneumoniae KPN1481ec,meropenem,Resistant,1
573.29989,Klebsiella pneumoniae strain Kpngiani7132516,meropenem,Resistant,1
573.1868,Klebsiella pneumoniae strain AR_362,meropenem,Resistant,1
573.46848,Klebsiella pneumoniae KP-20PI,meropenem,Resistant,1
573.13399,Klebsiella pneumoniae KPN145ec,meropenem,Resistant,1
72407.579,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864797,meropenem,Resistant,1
573.67258,Klebsiella pneumoniae ERR7221249,meropenem,Resistant,1
573.13937,Klebsiella pneumoniae KPN2125ec,meropenem,Resistant,1
573.13402,Klebsiella pneumoniae KPN1464ec,meropenem,Resistant,1
573.7028,Klebsiella pneumoniae strain AR_0004,meropenem,Resistant,1
573.13215,Klebsiella pneumoniae KPN1230ec,meropenem,Resistant,1
573.24348,Klebsiella pneumoniae strain MUGSI_131,meropenem,Resistant,1
573.5763,Klebsiella pneumoniae strain 19_GR_14,meropenem,Resistant,1
573.14301,Klebsiella pneumoniae KPN658ec,meropenem,Resistant,1
573.5779,Klebsiella pneumoniae strain 11_BR_13,meropenem,Resistant,1
573.67322,Klebsiella pneumoniae ERR7221332,meropenem,Resistant,1
573.46835,Klebsiella pneumoniae KP-134LU,meropenem,Resistant,1
573.67249,Klebsiella pneumoniae ERR7221227,meropenem,Resistant,1
573.46871,Klebsiella pneumoniae KP-83LU,meropenem,Resistant,1
573.29934,Klebsiella pneumoniae strain Kpngiani7132623,meropenem,Resistant,1
1438732.3,Klebsiella pneumoniae CHS 26,meropenem,Resistant,1
573.67237,Klebsiella pneumoniae ERR7221221,meropenem,Resistant,1
573.24361,Klebsiella pneumoniae strain MUGSI_158,meropenem,Resistant,1
573.13427,Klebsiella pneumoniae KPN1489ec,meropenem,Resistant,1
573.46848,Klebsiella pneumoniae KP-20PI,meropenem,Resistant,1
573.13392,Klebsiella pneumoniae KPN1450ec,meropenem,Resistant,1
573.46834,Klebsiella pneumoniae KP-122LU,meropenem,Resistant,1
573.24398,Klebsiella pneumoniae strain MUGSI_316,meropenem,Resistant,1
573.13617,Klebsiella pneumoniae KPN1714ec,meropenem,Resistant,1
1438742.3,Klebsiella pneumoniae CHS 36,meropenem,Resistant,1
573.24414,Klebsiella pneumoniae strain MUGSI_46,meropenem,Resistant,1
573.13491,Klebsiella pneumoniae KPN1562ec,meropenem,Resistant,1
573.46863,Klebsiella pneumoniae KP-39LI,meropenem,Resistant,1
1328399.3,Klebsiella pneumoniae BIDMC 2A,meropenem,Resistant,1
573.13916,Klebsiella pneumoniae KPN2093ec,meropenem,Resistant,1
573.13073,Klebsiella pneumoniae KPN1055ec,meropenem,Resistant,1
573.14417,Klebsiella pneumoniae KPN817ec,meropenem,Resistant,1
573.66126,Klebsiella pneumoniae ERR1829922,meropenem,Resistant,1
573.20065,Klebsiella pneumoniae strain AR_0046,meropenem,Resistant,1
573.29948,Klebsiella pneumoniae strain Kpngiani7132481,meropenem,Resistant,1
573.24352,Klebsiella pneumoniae strain MUGSI_140,meropenem,Resistant,1
573.30009,Klebsiella pneumoniae strain Kpngiani7132549,meropenem,Resistant,1
573.13162,Klebsiella pneumoniae KPN1167ec,meropenem,Resistant,1
573.13933,Klebsiella pneumoniae KPN2116ec,meropenem,Resistant,1
573.13007,Klebsiella pneumoniae 3381,meropenem,Resistant,1
573.1425,Klebsiella pneumoniae KPN576ec,meropenem,Resistant,1
573.25569,Klebsiella pneumoniae strain 6_GR_12,meropenem,Resistant,1
573.67293,Klebsiella pneumoniae ERR7221296,meropenem,Resistant,1
573.2992,Klebsiella pneumoniae strain Kpngiani7132634,meropenem,Resistant,1
573.13346,Klebsiella pneumoniae KPN1401ec,meropenem,Resistant,1
573.1436,Klebsiella pneumoniae KPN737ec,meropenem,Resistant,1
573.67251,Klebsiella pneumoniae ERR7221241,meropenem,Resistant,1
573.13836,Klebsiella pneumoniae KPN2006ec,meropenem,Resistant,1
1438726.3,Klebsiella pneumoniae CHS 20,meropenem,Resistant,1
573.67248,Klebsiella pneumoniae ERR7221230,meropenem,Resistant,1
573.26081,Klebsiella pneumoniae strain 5012STDY7312716,meropenem,Resistant,1
1438731.3,Klebsiella pneumoniae CHS 25,meropenem,Resistant,1
573.46869,Klebsiella pneumoniae KP-7PI,meropenem,Resistant,1
573.13593,Klebsiella pneumoniae KPN1690ec,meropenem,Resistant,1
1438780.3,Klebsiella pneumoniae CHS 76,meropenem,Resistant,1
72407.549,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864874,meropenem,Resistant,1
573.24422,Klebsiella pneumoniae strain MUGSI_58,meropenem,Resistant,1
573.5624,Klebsiella pneumoniae strain 23_GR_12,meropenem,Resistant,1
573.46838,Klebsiella pneumoniae KP-13LU,meropenem,Resistant,1
573.46837,Klebsiella pneumoniae KP-135LU,meropenem,Resistant,1
573.13109,Klebsiella pneumoniae KPN1105ec,meropenem,Resistant,1
1438711.3,Klebsiella pneumoniae CHS 05,meropenem,Resistant,1
1438775.3,Klebsiella pneumoniae CHS 71,meropenem,Resistant,1
1438778.3,Klebsiella pneumoniae CHS 74,meropenem,Resistant,1
573.13477,Klebsiella pneumoniae KPN1548ec,meropenem,Resistant,1
573.29924,Klebsiella pneumoniae strain Kpngiani7132614,meropenem,Resistant,1
573.24448,Klebsiella pneumoniae strain MUGSI_89,meropenem,Resistant,1
573.9722,Klebsiella pneumoniae strain AR_0068,meropenem,Resistant,1
573.14084,Klebsiella pneumoniae KPN360ec,meropenem,Resistant,1
573.13273,Klebsiella pneumoniae KPN1309ec,meropenem,Resistant,1
573.13771,Klebsiella pneumoniae KPN1917ec,meropenem,Resistant,1
573.67186,Klebsiella pneumoniae ERR7221153,meropenem,Resistant,1
574.27,Klebsiella pneumoniae subsp. ozaenae strain FDA-CDC-AR_0051,meropenem,Resistant,1
573.24382,Klebsiella pneumoniae strain MUGSI_23,meropenem,Resistant,1
573.13211,Klebsiella pneumoniae KPN1221ec,meropenem,Resistant,1
573.13039,Klebsiella pneumoniae KPN1012ec,meropenem,Resistant,1
573.134,Klebsiella pneumoniae KPN1460ec,meropenem,Resistant,1
573.2987,Klebsiella pneumoniae strain Kpngiani7132564,meropenem,Resistant,1
573.30014,Klebsiella pneumoniae strain Kpngiani7132530,meropenem,Resistant,1
573.24391,Klebsiella pneumoniae strain MUGSI_309,meropenem,Resistant,1
573.67257,Klebsiella pneumoniae ERR7221247,meropenem,Resistant,1
573.46862,Klebsiella pneumoniae KP-38LI,meropenem,Resistant,1
573.24313,Klebsiella pneumoniae strain 7,meropenem,Resistant,1
573.1364,Klebsiella pneumoniae KPN1741ec,meropenem,Resistant,1
573.66171,Klebsiella pneumoniae ERR2130428,meropenem,Resistant,1
573.14234,Klebsiella pneumoniae KPN557ec,meropenem,Resistant,1
573.29915,Klebsiella pneumoniae strain Kpngiani7132593,meropenem,Resistant,1
573.29984,Klebsiella pneumoniae strain Kpngiani7132524,meropenem,Resistant,1
573.24449,Klebsiella pneumoniae strain MUGSI_91,meropenem,Resistant,1
573.29921,Klebsiella pneumoniae strain Kpngiani7132633,meropenem,Resistant,1
573.13431,Klebsiella pneumoniae KPN1494ec,meropenem,Resistant,1
573.2999,Klebsiella pneumoniae strain Kpngiani7132517,meropenem,Resistant,1
573.29926,Klebsiella pneumoniae strain Kpngiani7132626,meropenem,Resistant,1
573.13847,Klebsiella pneumoniae KPN2017ec,meropenem,Resistant,1
573.29864,Klebsiella pneumoniae strain Kpngiani7132571,meropenem,Resistant,1
573.13783,Klebsiella pneumoniae KPN1931ec,meropenem,Resistant,1
573.13804,Klebsiella pneumoniae KPN1958ec,meropenem,Resistant,1
573.13019,Klebsiella pneumoniae 3313,meropenem,Resistant,1
573.13595,Klebsiella pneumoniae KPN1692ec,meropenem,Resistant,1
573.577,Klebsiella pneumoniae strain 8_GR_13,meropenem,Resistant,1
573.4686,Klebsiella pneumoniae KP-2SI,meropenem,Resistant,1
573.13955,Klebsiella pneumoniae KPN2166ec,meropenem,Resistant,1
573.29961,Klebsiella pneumoniae strain Kpngiani7132504,meropenem,Resistant,1
1328411.3,Klebsiella pneumoniae BIDMC 16,meropenem,Resistant,1
573.13691,Klebsiella pneumoniae KPN1826ec,meropenem,Resistant,1
573.13447,Klebsiella pneumoniae KPN1514ec,meropenem,Resistant,1
573.24256,Klebsiella pneumoniae strain 18,meropenem,Resistant,1
573.13492,Klebsiella pneumoniae KPN1564ec,meropenem,Resistant,1
573.13288,Klebsiella pneumoniae KPN1328ec,meropenem,Resistant,1
573.13448,Klebsiella pneumoniae KPN1515ec,meropenem,Resistant,1
573.14447,Klebsiella pneumoniae KPN860ec,meropenem,Resistant,1
573.15602,Klebsiella pneumoniae strain INF277,meropenem,Resistant,1
573.13247,Klebsiella pneumoniae KPN1269ec,meropenem,Resistant,1
573.14419,Klebsiella pneumoniae KPN819ec,meropenem,Resistant,1
573.46872,Klebsiella pneumoniae KP-84LU,meropenem,Resistant,1
573.14109,Klebsiella pneumoniae KPN386ec,meropenem,Resistant,1
573.14368,Klebsiella pneumoniae KPN748ec,meropenem,Resistant,1
573.13651,Klebsiella pneumoniae KPN1755ec,meropenem,Resistant,1
573.1349,Klebsiella pneumoniae KPN1561ec,meropenem,Resistant,1
573.13167,Klebsiella pneumoniae KPN1172ec,meropenem,Resistant,1
573.24274,Klebsiella pneumoniae strain 28,meropenem,Resistant,1
573.67275,Klebsiella pneumoniae ERR7221274,meropenem,Resistant,1
573.29902,Klebsiella pneumoniae strain Kpngiani7132607,meropenem,Resistant,1
573.13991,Klebsiella pneumoniae KPN250ec,meropenem,Resistant,1
573.29881,Klebsiella pneumoniae strain Kpngiani7132584,meropenem,Resistant,1
573.14399,Klebsiella pneumoniae KPN790ec,meropenem,Resistant,1
573.5769,Klebsiella pneumoniae strain 17_GR_14,meropenem,Resistant,1
573.29976,Klebsiella pneumoniae strain Kpngiani7132515,meropenem,Resistant,1
573.13552,Klebsiella pneumoniae KPN1643ec,meropenem,Resistant,1
573.1429,Klebsiella pneumoniae KPN623ec,meropenem,Resistant,1
573.13139,Klebsiella pneumoniae KPN1139ec,meropenem,Resistant,1
573.29877,Klebsiella pneumoniae strain Kpngiani7132561,meropenem,Resistant,1
573.46839,Klebsiella pneumoniae KP-14442FI,meropenem,Resistant,1
573.5764,Klebsiella pneumoniae strain 13_GR_14,meropenem,Resistant,1
573.13183,Klebsiella pneumoniae KPN1191ec,meropenem,Resistant,1
573.67253,Klebsiella pneumoniae ERR7221239,meropenem,Resistant,1
573.29901,Klebsiella pneumoniae strain Kpngiani7132605,meropenem,Resistant,1
573.29994,Klebsiella pneumoniae strain Kpngiani7132551,meropenem,Resistant,1
573.46852,Klebsiella pneumoniae KP-23PI,meropenem,Resistant,1
573.14316,Klebsiella pneumoniae KPN685ec,meropenem,Resistant,1
573.12948,Klebsiella pneumoniae 3291,meropenem,Resistant,1
573.13685,Klebsiella pneumoniae KPN1817ec,meropenem,Resistant,1
573.13913,Klebsiella pneumoniae KPN2090ec,meropenem,Resistant,1
1438736.3,Klebsiella pneumoniae CHS 30,meropenem,Resistant,1
573.12772,Klebsiella pneumoniae strain AR_0113,meropenem,Resistant,1
573.24271,Klebsiella pneumoniae strain 26,meropenem,Resistant,1
72407.524,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864859,meropenem,Resistant,1
573.2437,Klebsiella pneumoniae strain MUGSI_181,meropenem,Resistant,1
573.29939,Klebsiella pneumoniae strain Kpngiani7132635,meropenem,Resistant,1
573.13455,Klebsiella pneumoniae KPN1522ec,meropenem,Resistant,1
573.13378,Klebsiella pneumoniae KPN1437ec,meropenem,Resistant,1
573.14329,Klebsiella pneumoniae KPN701ec,meropenem,Resistant,1
573.13658,Klebsiella pneumoniae KPN1763ec,meropenem,Resistant,1
573.66169,Klebsiella pneumoniae ERR2118040,meropenem,Resistant,1
573.33394,Klebsiella pneumoniae strain PMK11,meropenem,Resistant,1
573.13233,Klebsiella pneumoniae KPN1254ec,meropenem,Resistant,1
573.13105,Klebsiella pneumoniae KPN1100ec,meropenem,Resistant,1
573.15107,Klebsiella pneumoniae strain AR_0129,meropenem,Resistant,1
573.14223,Klebsiella pneumoniae KPN540ec,meropenem,Resistant,1
573.13942,Klebsiella pneumoniae KPN213ec,meropenem,Resistant,1
573.2991,Klebsiella pneumoniae strain Kpngiani7132592,meropenem,Resistant,1
573.67235,Klebsiella pneumoniae ERR7221229,meropenem,Resistant,1
573.24307,Klebsiella pneumoniae strain 460,meropenem,Resistant,1
573.46845,Klebsiella pneumoniae KP-19PI,meropenem,Resistant,1
573.13905,Klebsiella pneumoniae KPN2082ec,meropenem,Resistant,1
573.13429,Klebsiella pneumoniae KPN1491ec,meropenem,Resistant,1
573.1329,Klebsiella pneumoniae KPN132ec,meropenem,Resistant,1
573.14097,Klebsiella pneumoniae KPN374ec,meropenem,Resistant,1
573.14138,Klebsiella pneumoniae KPN418ec,meropenem,Resistant,1
573.13397,Klebsiella pneumoniae KPN1456ec,meropenem,Resistant,1
573.13797,Klebsiella pneumoniae KPN194ec,meropenem,Resistant,1
573.13193,Klebsiella pneumoniae KPN1202ec,meropenem,Resistant,1
573.67224,Klebsiella pneumoniae ERR7221205,meropenem,Resistant,1
72407.509,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864739,meropenem,Resistant,1
573.13807,Klebsiella pneumoniae KPN1968ec,meropenem,Resistant,1
573.29863,Klebsiella pneumoniae strain Kpngiani7132562,meropenem,Resistant,1
573.3342,Klebsiella pneumoniae strain PMK9,meropenem,Resistant,1
573.66123,Klebsiella pneumoniae ERR1829912,meropenem,Resistant,1
573.24328,Klebsiella pneumoniae strain MUGSI_110,meropenem,Resistant,1
573.5638,Klebsiella pneumoniae strain 12_BR_13,meropenem,Resistant,1
573.15043,Klebsiella pneumoniae strain AR_0146,meropenem,Resistant,1
573.67288,Klebsiella pneumoniae ERR7221294,meropenem,Resistant,1
573.24247,Klebsiella pneumoniae strain 12,meropenem,Resistant,1
573.24454,Klebsiella pneumoniae strain MUGSI_97,meropenem,Resistant,1
573.15108,Klebsiella pneumoniae strain AR_0143,meropenem,Resistant,1
573.46863,Klebsiella pneumoniae KP-39LI,meropenem,Resistant,1
573.13563,Klebsiella pneumoniae KPN1654ec,meropenem,Resistant,1
573.66163,Klebsiella pneumoniae ERR2118032,meropenem,Resistant,1
573.13989,Klebsiella pneumoniae KPN248ec,meropenem,Resistant,1
573.14442,Klebsiella pneumoniae KPN852ec,meropenem,Resistant,1
573.24303,Klebsiella pneumoniae strain 417,meropenem,Resistant,1
573.24248,Klebsiella pneumoniae strain 13,meropenem,Resistant,1
573.13097,Klebsiella pneumoniae KPN1091ec,meropenem,Resistant,1
573.13214,Klebsiella pneumoniae KPN1226ec,meropenem,Resistant,1
573.14002,Klebsiella pneumoniae KPN263ec,meropenem,Resistant,1
573.24399,Klebsiella pneumoniae strain MUGSI_317,meropenem,Resistant,1
573.4684,Klebsiella pneumoniae KP-14PI,meropenem,Resistant,1
573.4685,Klebsiella pneumoniae KP-22PI,meropenem,Resistant,1
573.14214,Klebsiella pneumoniae KPN528ec,meropenem,Resistant,1
573.14236,Klebsiella pneumoniae KPN559ec,meropenem,Resistant,1
573.15602,Klebsiella pneumoniae strain INF277,meropenem,Resistant,1
573.14023,Klebsiella pneumoniae KPN286ec,meropenem,Resistant,1
573.24393,Klebsiella pneumoniae strain MUGSI_31,meropenem,Resistant,1
573.46871,Klebsiella pneumoniae KP-83LU,meropenem,Resistant,1
573.14158,Klebsiella pneumoniae KPN440ec,meropenem,Resistant,1
573.24336,Klebsiella pneumoniae strain MUGSI_118,meropenem,Resistant,1
